0.0,0.0,26999999999.99992,26999999999.99992,0.04265880584716797
0.00025,3554167.0148899867,26902228311.73336,26902228546.511368,0.06262588500976562
0.0005,7081904.575239867,26804748128.36451,26804749063.895992,0.08163285255432129
0.00075,10582981.197548255,26707558880.9944,26707560977.769459,0.1004638671875
0.001,14057170.460867088,26610660005.97919,26610663718.852669,0.11948394775390625
0.00125,17504251.02000955,26514050944.827267,26514056722.872482,0.1382288932800293
0.0015,20924006.61764007,26417731144.09659,26417739430.4627,0.15717291831970215
0.00175,24316226.095249,26321700055.292408,26321711287.06551,0.17613792419433594
0.002,27680703.403016225,26225957134.765366,26225971742.833309,0.19500994682312012
0.0022500000000000003,31017237.608567774,26130501843.60919,26130520252.530224,0.21404480934143066
0.0025,34325632.90462542,26035333647.558434,26035356275.433655,0.23337292671203613
0.00275,37605698.61556042,25940452016.887722,25940479275.237431,0.2525649070739746
0.003,40857249.2028486,25845856426.309605,25845888719.953545,0.271467924118042
0.0032500000000000003,44080104.26943672,25751546354.873425,25751584081.814991,0.29081082344055176
0.0035,47274088.56302154,25657521285.864628,25657564837.179035,0.31004881858825684
0.00375,50439031.978248544,25563780706.704067,25563830466.430534,0.3287928104400635
0.004,53574769.55783566,25470324108.846798,25470380453.884777,0.34790992736816406
0.00425,56681141.49262767,25377150987.683544,25377214287.692982,0.3674898147583008
0.0045000000000000005,59757993.12058492,25284260842.43935,25284331459.745056,0.3865509033203125
0.00475,62805174.924716584,25191653176.07578,25191731465.575886,0.4054868221282959
0.005,65822542.52996032,25099327495.190525,25099413804.269058,0.4244120121002197
0.00525,68809956.69901879,25007283309.91955,25007377978.363144,0.44354701042175293
0.0055,71767283.32715741,24915520133.838963,24915623493.757702,0.4622938632965088
0.00575,74694393.43597135,24824037483.86687,24824149859.619328,0.48115992546081543
0.006,77591163.16612689,24732834880.166397,24732956588.288773,0.5001039505004883
0.00625,80457473.76909275,24641911846.048958,24642043195.18845,0.5192890167236328
0.006500000000000001,83293211.59785078,24551267907.877384,24551409198.729679,0.5381968021392822
0.00675,86098268.09662321,24460902594.970596,24461054120.221569,0.5573790073394775
0.007,88872539.78958654,24370815439.50851,24370977483.780067,0.5764458179473877
0.00725,91615928.2686225,24281005976.43658,24281178816.236691,0.5951919555664062
0.0075,94328340.18007582,24191473743.372147,24191657647.049015,0.6140828132629395
0.00775,97009687.21055683,24102218280.51075,24102413508.211151,0.6335828304290771
0.008,99659886.07177898,24013239130.533005,24013445934.164745,0.6528289318084717
0.00825,102278858.48444867,23924535838.512566,23924754461.711098,0.6716709136962891
0.0085,104866531.16122226,23836107951.823914,23836338629.923031,0.69091796875
0.00875,107422835.7887237,23747955020.051605,23748197980.058258,0.7102739810943604
0.009000000000000001,109947709.00864534,23660076594.90003,23660332055.473194,0.7293288707733154
0.00925,112441092.39794154,23572472230.10328,23572740401.536896,0.7482819557189941
0.0095,114902932.44811426,23485141481.33601,23485422565.545944,0.7673368453979492
0.00975,117333180.54362519,23398083906.12597,23398378096.640965,0.7867720127105713
0.01,119731792.93940027,23311299063.76572,23311606545.722347,0.8057358264923096
0.01025,122098730.73749629,23224786515.22628,23225107465.367821,0.8250730037689209
0.0105,124433959.8628864,23138545823.07053,23138880409.749775,0.8441619873046875
0.010750000000000001,126737451.03840876,23052576551.369038,23052924934.554951,0.8634309768676758
0.011,129009179.75887863,22966878265.61415,22967240596.902401,0.882612943649292
0.01125,131249126.26437138,22881450532.63793,22881826955.265217,0.9016709327697754
0.0115,133457275.51269516,22796292920.52847,22796683569.390606,0.9206528663635254
0.01175,135633617.15106016,22711404998.54835,22711810000.222099,0.9395949840545654
0.012,137778145.48696172,22626786337.053383,22627205809.821934,0.9588918685913086
0.01225,139890859.4582783,22542436507.412468,22542870561.294594,0.9784889221191406
0.0125,141971762.60260615,22458355081.928764,22458803818.71154,0.9976439476013184
0.012750000000000001,144020863.02584347,22374541633.760593,22375005147.035675,1.016584873199463
0.013000000000000001,146038173.37002686,22290995736.844883,22291474112.048267,1.0359528064727783
0.01325,148023710.7804432,22207716965.820023,22208210280.275257,1.0551400184631348
0.0135,149977496.87201613,22124704895.950706,22125213218.915501,1.0740649700164795
0.01375,151899557.69500268,22041959103.05288,22042482495.76902,1.093268871307373
0.014,153789923.69998318,21959479163.420963,21960017679.167545,1.1124999523162842
0.01425,155648629.70217964,21877264653.75461,21877818337.904465,1.1313748359680176
0.0145,157475714.8451075,21795315151.087147,21795884041.166462,1.1503608226776123
0.014750000000000001,159271222.5635803,21713630232.71557,21714214358.466587,1.1693379878997803
0.015,161035200.54606128,21632209476.130154,21632808859.576931,1.1884357929229736
0.01525,162767700.6963971,21551052458.946728,21551667114.463879,1.2074029445648193
0.0155,164468779.09494734,21470158758.83852,21470788693.222878,1.226416826248169
0.01575,166138495.95909068,21389527953.470318,21390173166.015457,1.2453789710998535
0.016,167776915.60317576,21309159620.43303,21309820103.006569,1.264150857925415
0.01625,169384106.3978695,21229053337.17874,21229729074.302387,1.2836179733276367
0.0165,170960140.7289685,21149208680.958763,21149899649.891003,1.3029139041900635
0.01675,172505094.95565653,21069625228.76039,21070331399.581783,1.3221368789672852
0.017,174019049.36823237,20990302557.246346,20991023892.947327,1.3409688472747803
0.01725,175502088.1453186,20911240242.69514,20911976699.266285,1.360224962234497
0.0175,176954299.31057075,20832437860.94255,20833189387.467228,1.379612922668457
0.017750000000000002,178375774.68889067,20753894987.322876,20754661526.072197,1.3984270095825195
0.018000000000000002,179766609.8621773,20675611196.613155,20676392683.143173,1.4174349308013916
