0.0,0.0,27000000000.00016,27000000000.00016,0.7602548599243164
0.004,-113211236.0697677,25424356767.33156,25424608823.274559,1.1946539878845215
0.008,-207758372.9519371,23838608781.442986,23839514092.703781,1.5885980129241943
0.012,-280559461.1654858,22263193373.314724,22264961100.097481,1.9905369281768799
0.016,-330407833.3179613,20719351870.21198,20721986180.334511,2.3853039741516113
0.02,-357856317.0036538,19227147645.91704,19230477574.452293,2.775099992752075
0.024,-364914614.0583706,17803836085.070755,17807575411.032825,3.1659679412841797
0.028,-354626353.66979814,16462726140.382172,16466545230.373602,3.5584919452667236
0.032,-330601639.4796221,15212593353.76814,15216185264.090906,3.962364912033081
0.036000000000000004,-296576196.52231467,14057626941.659712,14060755053.382469,4.355831861495972
0.04,-256052487.96431577,12997830170.78213,13000351996.199446,4.747773885726929
